timestamp,event_type,detail,text
2026-05-08T23:19:10.386965+00:00,led_color,sample=2460,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.393425+00:00,led_color,sample=2470,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.399372+00:00,led_color,sample=2480,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.414268+00:00,led_color,sample=2490,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.433896+00:00,led_color,sample=2500,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.443137+00:00,led_color,sample=2510,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.450608+00:00,led_color,sample=2520,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.456831+00:00,led_color,sample=2530,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.464195+00:00,led_color,sample=2540,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.468069+00:00,qbot_led_color,sample=40,"0.000,0.000,1.000"
2026-05-08T23:19:10.472568+00:00,led_color,sample=2550,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.484800+00:00,led_color,sample=2560,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.490820+00:00,led_color,sample=2570,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.534475+00:00,led_color,sample=2580,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.541146+00:00,led_color,sample=2590,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.559612+00:00,led_color,sample=2600,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.565836+00:00,led_color,sample=2610,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.572142+00:00,led_color,sample=2620,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.578246+00:00,led_color,sample=2630,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.584373+00:00,led_color,sample=2640,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:10.598155+00:00,led_color,sample=2650,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.603973+00:00,led_color,sample=2660,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.611193+00:00,led_color,sample=2670,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.618168+00:00,led_color,sample=2680,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.652516+00:00,led_color,sample=2690,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.658700+00:00,led_color,sample=2700,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.671830+00:00,led_color,sample=2710,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.680188+00:00,led_color,sample=2720,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.686472+00:00,led_color,sample=2730,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.692277+00:00,led_color,sample=2740,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.697957+00:00,led_color,sample=2750,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.721780+00:00,led_color,sample=2760,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.727959+00:00,led_color,sample=2770,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.757316+00:00,led_color,sample=2780,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.763846+00:00,led_color,sample=2790,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.770848+00:00,led_color,sample=2800,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.777861+00:00,led_color,sample=2810,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.798868+00:00,led_color,sample=2820,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.805472+00:00,led_color,sample=2830,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.817991+00:00,led_color,sample=2840,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.824027+00:00,led_color,sample=2850,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.834717+00:00,led_color,sample=2860,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.848229+00:00,led_color,sample=2870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.858571+00:00,led_color,sample=2880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.864419+00:00,led_color,sample=2890,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.870741+00:00,led_color,sample=2900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.876653+00:00,led_color,sample=2910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.882666+00:00,led_color,sample=2920,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.908252+00:00,led_color,sample=2930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.914517+00:00,led_color,sample=2940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.921687+00:00,led_color,sample=2950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.927710+00:00,led_color,sample=2960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.933571+00:00,led_color,sample=2970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.939334+00:00,led_color,sample=2980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.972553+00:00,led_color,sample=2990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.978758+00:00,led_color,sample=3000,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:10.987194+00:00,led_color,sample=3010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.008001+00:00,led_color,sample=3020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.014264+00:00,led_color,sample=3030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.024239+00:00,led_color,sample=3040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.030917+00:00,led_color,sample=3050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.046853+00:00,led_color,sample=3060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.071973+00:00,led_color,sample=3070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.109763+00:00,led_color,sample=3080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.119644+00:00,led_color,sample=3090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.133515+00:00,led_color,sample=3100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.142922+00:00,led_color,sample=3110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.179437+00:00,led_color,sample=3120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.186358+00:00,led_color,sample=3130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.195651+00:00,led_color,sample=3140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.205901+00:00,led_color,sample=3150,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.212421+00:00,led_color,sample=3160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.218725+00:00,led_color,sample=3170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.225223+00:00,led_color,sample=3180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.233382+00:00,led_color,sample=3190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.239546+00:00,led_color,sample=3200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.252061+00:00,led_color,sample=3210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.258556+00:00,led_color,sample=3220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.264703+00:00,led_color,sample=3230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.279029+00:00,led_color,sample=3240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.285500+00:00,led_color,sample=3250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.311359+00:00,led_color,sample=3260,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.319138+00:00,led_color,sample=3270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.337206+00:00,led_color,sample=3280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.351202+00:00,led_color,sample=3290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.358950+00:00,led_color,sample=3300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.365660+00:00,led_color,sample=3310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.372603+00:00,led_color,sample=3320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.379382+00:00,led_color,sample=3330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.386103+00:00,led_color,sample=3340,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.396232+00:00,led_color,sample=3350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.402872+00:00,led_color,sample=3360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.411850+00:00,led_color,sample=3370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.418558+00:00,led_color,sample=3380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.425379+00:00,led_color,sample=3390,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.449742+00:00,led_color,sample=3400,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.468707+00:00,qbot_led_color,sample=50,"0.000,0.000,1.000"
2026-05-08T23:19:11.482833+00:00,led_color,sample=3410,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.491537+00:00,led_color,sample=3420,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.498290+00:00,led_color,sample=3430,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.509156+00:00,led_color,sample=3440,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.517365+00:00,led_color,sample=3450,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.523883+00:00,led_color,sample=3460,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.532989+00:00,led_color,sample=3470,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.539627+00:00,led_color,sample=3480,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.546839+00:00,led_color,sample=3490,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.567696+00:00,led_color,sample=3500,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:11.588917+00:00,led_color,sample=3510,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.595909+00:00,led_color,sample=3520,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.617444+00:00,led_color,sample=3530,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.624437+00:00,led_color,sample=3540,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.631054+00:00,led_color,sample=3550,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.672939+00:00,led_color,sample=3560,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.679650+00:00,led_color,sample=3570,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.686478+00:00,led_color,sample=3580,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.693232+00:00,led_color,sample=3590,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.699819+00:00,led_color,sample=3600,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.721905+00:00,led_color,sample=3610,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.728378+00:00,led_color,sample=3620,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.735146+00:00,led_color,sample=3630,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.743760+00:00,led_color,sample=3640,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.769494+00:00,led_color,sample=3650,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.776155+00:00,led_color,sample=3660,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.782806+00:00,led_color,sample=3670,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.789070+00:00,led_color,sample=3680,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.802192+00:00,led_color,sample=3690,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.817209+00:00,led_color,sample=3700,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.836269+00:00,led_color,sample=3710,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.855966+00:00,led_color,sample=3720,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.863764+00:00,led_color,sample=3730,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.877384+00:00,led_color,sample=3740,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.885212+00:00,led_color,sample=3750,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.894890+00:00,led_color,sample=3760,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.902223+00:00,led_color,sample=3770,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.908662+00:00,led_color,sample=3780,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.924056+00:00,led_color,sample=3790,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.931276+00:00,led_color,sample=3800,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.938784+00:00,led_color,sample=3810,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.945885+00:00,led_color,sample=3820,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.952379+00:00,led_color,sample=3830,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.958982+00:00,led_color,sample=3840,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.965280+00:00,led_color,sample=3850,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:11.973991+00:00,led_color,sample=3860,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.003592+00:00,led_color,sample=3870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.009876+00:00,led_color,sample=3880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.020004+00:00,led_color,sample=3890,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.026694+00:00,led_color,sample=3900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.039033+00:00,led_color,sample=3910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.045371+00:00,led_color,sample=3920,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.054090+00:00,led_color,sample=3930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.063322+00:00,led_color,sample=3940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.072851+00:00,led_color,sample=3950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.079186+00:00,led_color,sample=3960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.085313+00:00,led_color,sample=3970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.091476+00:00,led_color,sample=3980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.103139+00:00,led_color,sample=3990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.109226+00:00,led_color,sample=4000,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.116564+00:00,led_color,sample=4010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.125750+00:00,led_color,sample=4020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.133062+00:00,led_color,sample=4030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.139210+00:00,led_color,sample=4040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.146207+00:00,led_color,sample=4050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.172242+00:00,led_color,sample=4060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.184439+00:00,led_color,sample=4070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.190484+00:00,led_color,sample=4080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.207646+00:00,led_color,sample=4090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.231263+00:00,led_color,sample=4100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.238382+00:00,led_color,sample=4110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.250335+00:00,led_color,sample=4120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.256372+00:00,led_color,sample=4130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.262422+00:00,led_color,sample=4140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.306845+00:00,led_color,sample=4150,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.313054+00:00,led_color,sample=4160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.319217+00:00,led_color,sample=4170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.341353+00:00,led_color,sample=4180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.350306+00:00,led_color,sample=4190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.358326+00:00,led_color,sample=4200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.377095+00:00,led_color,sample=4210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.385937+00:00,led_color,sample=4220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.392490+00:00,led_color,sample=4230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.399182+00:00,led_color,sample=4240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.405312+00:00,led_color,sample=4250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.411806+00:00,led_color,sample=4260,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.418204+00:00,led_color,sample=4270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.429315+00:00,led_color,sample=4280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.435592+00:00,led_color,sample=4290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.451512+00:00,led_color,sample=4300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.457834+00:00,led_color,sample=4310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.464991+00:00,led_color,sample=4320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.469131+00:00,qbot_led_color,sample=60,"0.000,0.000,1.000"
2026-05-08T23:19:12.472755+00:00,led_color,sample=4330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.480079+00:00,led_color,sample=4340,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:12.510750+00:00,led_color,sample=4350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.519173+00:00,led_color,sample=4360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.534049+00:00,led_color,sample=4370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.543538+00:00,led_color,sample=4380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.583917+00:00,led_color,sample=4390,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.600737+00:00,led_color,sample=4400,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.613734+00:00,led_color,sample=4410,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.620747+00:00,led_color,sample=4420,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.627928+00:00,led_color,sample=4430,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.685555+00:00,led_color,sample=4440,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.696528+00:00,led_color,sample=4450,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.702752+00:00,led_color,sample=4460,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.714307+00:00,led_color,sample=4470,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.762298+00:00,led_color,sample=4480,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.769499+00:00,led_color,sample=4490,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.777290+00:00,led_color,sample=4500,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.783777+00:00,led_color,sample=4510,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.792814+00:00,led_color,sample=4520,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.816210+00:00,led_color,sample=4530,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.823063+00:00,led_color,sample=4540,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.829660+00:00,led_color,sample=4550,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.837900+00:00,led_color,sample=4560,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.844672+00:00,led_color,sample=4570,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.856346+00:00,led_color,sample=4580,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.865365+00:00,led_color,sample=4590,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.872228+00:00,led_color,sample=4600,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.919038+00:00,led_color,sample=4610,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.926995+00:00,led_color,sample=4620,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.951775+00:00,led_color,sample=4630,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.969929+00:00,led_color,sample=4640,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.978363+00:00,led_color,sample=4650,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:12.984978+00:00,led_color,sample=4660,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.026255+00:00,led_color,sample=4670,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.032751+00:00,led_color,sample=4680,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.068822+00:00,led_color,sample=4690,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.082859+00:00,led_color,sample=4700,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.090058+00:00,led_color,sample=4710,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.121008+00:00,led_color,sample=4720,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.127355+00:00,led_color,sample=4730,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.134058+00:00,led_color,sample=4740,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.164919+00:00,led_color,sample=4750,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.172108+00:00,led_color,sample=4760,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.179799+00:00,led_color,sample=4770,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.187945+00:00,led_color,sample=4780,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.210715+00:00,led_color,sample=4790,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.216887+00:00,led_color,sample=4800,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.227844+00:00,led_color,sample=4810,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.234316+00:00,led_color,sample=4820,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.240496+00:00,led_color,sample=4830,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.251113+00:00,led_color,sample=4840,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.264374+00:00,led_color,sample=4850,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.293997+00:00,led_color,sample=4860,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.301418+00:00,led_color,sample=4870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.308058+00:00,led_color,sample=4880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.324153+00:00,led_color,sample=4890,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.330901+00:00,led_color,sample=4900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.338274+00:00,led_color,sample=4910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.345477+00:00,led_color,sample=4920,"r=1.000,g=1.000,b=0.000,a=1.000"
